OBJECTID_1,Join_Count,TARGET_FID,JOIN_FID,Record_ID,Store_Name,Store_Stre,Additonal_,City,State,Zip_Code,Address,Zip4,County,Store_Type,Latitude,Longitude,Incentive_,Grantee_Na,ObjectId,CookCounty
2325,1,2324,204,1466123,Dollartree 8853,8444 S Pulaski Rd,,Chicago,IL,60652,"8444 S Pulaski Rd, Chicago, IL, 60652",3120,COOK,Other,41.739265,-87.721954,,,178984,Ashburn
2336,1,2335,204,1478604,Western Fuel,8250 S Western Ave,,Chicago,IL,60620,"8250 S Western Ave, Chicago, IL, 60620",5935,COOK,Convenience Store,41.743465,-87.68277,,,180070,Ashburn
2362,1,2361,204,1513949,CB Mini Mart,8010 S Western Ave,,Chicago,IL,60620,"8010 S Western Ave, Chicago, IL, 60620",5936,COOK,Convenience Store,41.747849,-87.683174,,,182249,Ashburn
2457,1,2456,204,1517260,Kwik Mart,4047 W 79th St,,Chicago,IL,60652,"4047 W 79th St, Chicago, IL, 60652",2348,COOK,Convenience Store,41.749119,-87.723587,,,188814,Ashburn
2547,1,2546,204,1468546,MK Simplemart Inc,8145 S Pulaski Rd,,Chicago,IL,60652,"8145 S Pulaski Rd, Chicago, IL, 60652",2930,COOK,Convenience Store,41.744648,-87.721382,,,194817,Ashburn
2813,1,2812,204,1528941,Mamas Meat Market Inc.,3400 W 79th St,,Chicago,IL,60652,"3400 W 79th St, Chicago, IL, 60652",1428,COOK,Convenience Store,41.749969,-87.707748,,,215484,Ashburn
2944,1,2943,204,1573668,Ked77 Inc,7700 S Kedzie Ave,,Chicago,IL,60652,"7700 S Kedzie Ave, Chicago, IL, 60652",1915,COOK,Convenience Store,41.753113,-87.703003,,,226565,Ashburn
57,1,57,205,277293,WALGREENS #5825 05825,1213 W 79th St,,Chicago,IL,60620,"1213 W 79th St, Chicago, IL, 60620",3706,COOK,Other,41.750427,-87.654243,,,4517,Auburn Gresham
309,1,309,205,598548,PETE'S PRODUCE,1411 W 87th St,,Chicago,IL,60620,"1411 W 87th St, Chicago, IL, 60620",4013,COOK,Super Store,41.735806,-87.658607,,,23721,Auburn Gresham
458,1,458,205,548453,COLONY FOOD & LIQ. INC.,7555 S Racine Ave,,Chicago,IL,60620,"7555 S Racine Ave, Chicago, IL, 60620",2957,COOK,Convenience Store,41.756245,-87.653496,,,36113,Auburn Gresham
676,1,676,205,1598331,83rd One Stop,8318 S Ashland Ave,,Chicago,IL,60620,"8318 S Ashland Ave, Chicago, IL, 60620",4606,COOK,Other,41.74247,-87.663574,,,54111,Auburn Gresham
854,1,854,205,820253,Family Dollar 5392,1200 W 87th St,,Chicago,IL,60620,"1200 W 87th St, Chicago, IL, 60620",4041,COOK,Other,41.735996,-87.653366,,,65756,Auburn Gresham
859,1,859,205,820265,Family Dollar 5630,8035 S Halsted St,,Chicago,IL,60620,"8035 S Halsted St, Chicago, IL, 60620",,COOK,Other,41.74818,-87.643898,,,65813,Auburn Gresham
872,1,872,205,820421,Family Dollar 7612,7927 S Ashland Ave,,Chicago,IL,60620,"7927 S Ashland Ave, Chicago, IL, 60620",4336,COOK,Other,41.749828,-87.663353,,,65986,Auburn Gresham
1354,1,1354,205,1151857,Dollar General 15472,8201 S Racine Ave,,Chicago,IL,60620,"8201 S Racine Ave, Chicago, IL, 60620",3117,COOK,Other,41.744461,-87.653542,,,102365,Auburn Gresham
1413,1,1412,205,964414,N & A Food Market Inc,1145 W 84th St,,Chicago,IL,60620,"1145 W 84th St, Chicago, IL, 60620",3106,COOK,Convenience Store,41.741348,-87.652519,,,107964,Auburn Gresham
1583,1,1582,205,1274399,Green Line Food Mart,7701 S Racine Ave,,Chicago,IL,60620,"7701 S Racine Ave, Chicago, IL, 60620",2927,COOK,Grocery Store,41.753994,-87.653511,,,122564,Auburn Gresham
1597,1,1596,205,1249504,Bp,8506 S Ashland Ave,,Chicago,IL,60620,"8506 S Ashland Ave, Chicago, IL, 60620",4709,COOK,Convenience Store,41.739231,-87.663193,,,124179,Auburn Gresham
1654,1,1653,205,1315518,CITGO,8605 S Halsted St,,Chicago,IL,60620,"8605 S Halsted St, Chicago, IL, 60620",2643,COOK,Convenience Store,41.737843,-87.643356,,,128308,Auburn Gresham
1780,1,1779,205,1184828,Walmart Neighborhood Market 3110,7535 S Ashland Ave,,Chicago,IL,60620,"7535 S Ashland Ave, Chicago, IL, 60620",4246,COOK,Super Store,41.757259,-87.663551,,,138611,Auburn Gresham
1928,1,1927,205,1372198,81st And Racine Citgo,8106 S Racine Ave,,Chicago,IL,60620,"8106 S Racine Ave, Chicago, IL, 60620",3013,COOK,Convenience Store,41.746628,-87.653679,,,149791,Auburn Gresham
1954,1,1953,205,1257163,Dollar Tree 6219,7520 S Ashland Ave,,Chicago,IL,60620,"7520 S Ashland Ave, Chicago, IL, 60620",4245,COOK,Other,41.756821,-87.663628,,,151783,Auburn Gresham
2045,1,2044,205,1460177,Prestige Liquors,2043 W 79th St,,Chicago,IL,60620,"2043 W 79th St, Chicago, IL, 60620",5760,COOK,Convenience Store,41.749958,-87.67498,,,159225,Auburn Gresham
2062,1,2061,205,1427060,Super Shopper Food Mart,1351 W 79th St,,Chicago,IL,60620,"1351 W 79th St, Chicago, IL, 60620",3713,COOK,Grocery Store,41.750214,-87.658157,,,159817,Auburn Gresham
2113,1,2112,205,1389411,Falcon 2,7600 S Halsted St,,Chicago,IL,60620,"7600 S Halsted St, Chicago, IL, 60620",2438,COOK,Convenience Store,41.755825,-87.644661,,,162974,Auburn Gresham
2146,1,2145,205,1464047,Citgo Fuel & Mini Mart,7901 S Damen Ave,,Chicago,IL,60620,"7901 S Damen Ave, Chicago, IL, 60620",5306,COOK,Convenience Store,41.750008,-87.672401,,,166127,Auburn Gresham
2173,1,2172,205,1333858,Kerfoot Food & Liquor Inc,8462 S Vincennes Ave,,Chicago,IL,60620,"8462 S Vincennes Ave, Chicago, IL, 60620",2051,COOK,Convenience Store,41.740307,-87.639641,,,167693,Auburn Gresham
2203,1,2202,205,1464610,Dena's Food Inc.,7749 S Halsted St,,Chicago,IL,60620,"7749 S Halsted St, Chicago, IL, 60620",2412,COOK,Grocery Store,41.752922,-87.643791,,,170422,Auburn Gresham
2221,1,2220,205,1401796,7 Seas Supermarket Inc.,1015 W 87th St,Suite A,Chicago,IL,60620,"1015 W 87th St, Chicago, IL, 60620",,COOK,Grocery Store,41.735584,-87.6493,,,171948,Auburn Gresham
2223,1,2222,205,1452329,Five Star Certified,935 W 87th St,,Chicago,IL,60620,"935 W 87th St, Chicago, IL, 60620",3232,COOK,Convenience Store,41.735722,-87.647499,,,172101,Auburn Gresham
2410,1,2409,205,1438631,Justine Food Mart,1533 W 79th St,,Chicago,IL,60620,"1533 W 79th St, Chicago, IL, 60620",4110,COOK,Convenience Store,41.750153,-87.662376,,,184770,Auburn Gresham
2440,1,2439,205,1416543,Family Dollar Store 12483,2019 W 79th St,,Chicago,IL,60620,"2019 W 79th St, Chicago, IL, 60620",5760,COOK,Other,41.750145,-87.674164,,,187681,Auburn Gresham
2474,1,2473,205,1519090,Zee's Food Market Inc.,1759 W 79th St,,Chicago,IL,60620,"1759 W 79th St, Chicago, IL, 60620",4412,COOK,Convenience Store,41.750233,-87.668007,,,190185,Auburn Gresham
2495,1,2494,205,1535807,Amm Marathon,8158 S Halsted St,,Chicago,IL,60620,"8158 S Halsted St, Chicago, IL, 60620",1939,COOK,Convenience Store,41.745491,-87.644356,,,191599,Auburn Gresham
2540,1,2539,205,1536724,Icon Station,8645 S Ashland Ave,,Chicago,IL,60620,"8645 S Ashland Ave, Chicago, IL, 60620",4830,COOK,Convenience Store,41.736195,-87.662994,,,194419,Auburn Gresham
2592,1,2591,205,1507528,87th Street Jerk & Seafood Market Llc,1710 W 87th St,,Chicago,IL,60620,"1710 W 87th St, Chicago, IL, 60620",4807,COOK,Convenience Store,41.735973,-87.666008,,,199334,Auburn Gresham
2667,1,2666,205,1545316,Mandir Inc,847 W 87th St,,Chicago,IL,60620,"847 W 87th St, Chicago, IL, 60620",3200,COOK,Grocery Store,41.735676,-87.645638,,,204164,Auburn Gresham
2791,1,2790,205,1542751,Diamond Express Mart,2000 W 79th St,,Chicago,IL,60620,"2000 W 79th St, Chicago, IL, 60620",5720,COOK,Grocery Store,41.750572,-87.673615,,,213360,Auburn Gresham
2841,1,2840,205,1297829,Loomis Citgo Inc.,1356 W 87th St,,Chicago,IL,60620,"1356 W 87th St, Chicago, IL, 60620",4010,COOK,Convenience Store,41.736286,-87.657867,,,217248,Auburn Gresham
2931,1,2930,205,1292958,Bp,8642 S Morgan St,,Chicago,IL,60620,"8642 S Morgan St, Chicago, IL, 60620",3248,COOK,Convenience Store,41.736584,-87.648544,,,226047,Auburn Gresham
3022,1,3021,205,1180606,Racine Marathon Inc,1201 W 87th St,,Chicago,IL,60620,"1201 W 87th St, Chicago, IL, 60620",4042,COOK,Convenience Store,41.735905,-87.653557,,,233195,Auburn Gresham
3028,1,3027,205,1180862,Halsted C Store Inc,8255 S Halsted St,,Chicago,IL,60620,"8255 S Halsted St, Chicago, IL, 60620",1923,COOK,Convenience Store,41.743729,-87.643806,,,233872,Auburn Gresham
3103,1,3102,205,1306862,Ez Food Mart Inc / Marathon,8100 S Ashland Ave,,Chicago,IL,60620,"8100 S Ashland Ave, Chicago, IL, 60620",4320,COOK,Convenience Store,41.746555,-87.663765,,,239606,Auburn Gresham
3243,1,3242,205,1604138,79th Mini Mart Inc.,1642 W 79th St,Ste B,Chicago,IL,60620,"1642 W 79th St, Chicago, IL, 60620",4268,COOK,Convenience Store,41.750572,-87.665176,,,250685,Auburn Gresham
3257,1,3256,205,1564218,King Fish And Chicken Food Mart,8101 S Ashland Ave,,Chicago,IL,60620,"8101 S Ashland Ave, Chicago, IL, 60620",4321,COOK,Convenience Store,41.746529,-87.662888,,,251436,Auburn Gresham
3300,1,3299,205,1591621,Amir Market & Tobacco Inc,8224 S Ashland Ave,,Chicago,IL,60620,"8224 S Ashland Ave, Chicago, IL, 60620",4789,COOK,Convenience Store,41.744102,-87.663452,,,254752,Auburn Gresham
3310,1,3309,205,1464612,Falcon Fuel,7902 S Ashland Ave,,Chicago,IL,60620,"7902 S Ashland Ave, Chicago, IL, 60620",4335,COOK,Convenience Store,41.750111,-87.663811,,,255162,Auburn Gresham
3374,1,3373,205,1613736,Krj Neighborhood Store Llc,8313 S Racine Ave,,Chicago,IL,60620,"8313 S Racine Ave, Chicago, IL, 60620",3173,COOK,Convenience Store,41.742805,-87.653198,,,259236,Auburn Gresham
47,1,47,162,228496,Walgreens 4938,4748 W North Ave,,Chicago,IL,60639,"4748 W North Ave, Chicago, IL, 60639",4640,COOK,Other,41.909687,-87.745255,,,3259,Austin
98,1,98,162,356174,FTEX FOOD & LIQUOR INC.,5756 W Chicago Ave,,Chicago,IL,60651,"5756 W Chicago Ave, Chicago, IL, 60651",2623,COOK,Grocery Store,41.894951,-87.770027,,,7140,Austin
114,1,114,162,435122,CITGO,5150 W Chicago Ave,,Chicago,IL,60651,"5150 W Chicago Ave, Chicago, IL, 60651",2903,COOK,Convenience Store,41.894978,-87.755249,,,8328,Austin
132,1,132,162,241138,ABH Food & Liquor Inc,5345 W North Ave,,Chicago,IL,60639,"5345 W North Ave, Chicago, IL, 60639",4350,COOK,Convenience Store,41.909218,-87.759933,,,10061,Austin
146,1,146,162,396612,Best Food,5751 W Augusta Blvd,,Chicago,IL,60651,"5751 W Augusta Blvd, Chicago, IL, 60651",2616,COOK,Grocery Store,41.898392,-87.769508,,,11404,Austin
208,1,208,162,515844,MARATHON FUEL & MINI MART,5201 W Division St,,Chicago,IL,60651,"5201 W Division St, Chicago, IL, 60651",1438,COOK,Convenience Store,41.902233,-87.756134,,,16114,Austin
227,1,227,162,477403,LEAMINGTON FOODS STORE,5467 W Madison St,,Chicago,IL,60644,"5467 W Madison St, Chicago, IL, 60644",4030,COOK,Supermarket,41.880264,-87.762817,,,17508,Austin
429,1,429,162,798999,Walmart 5402,4650 W North Ave,,Chicago,IL,60639,"4650 W North Ave, Chicago, IL, 60639",4611,COOK,Super Store,41.909733,-87.74276,,,33570,Austin
436,1,436,162,535032,ALDI 62014 62014,5629 W Fillmore St,,Chicago,IL,60644,"5629 W Fillmore St, Chicago, IL, 60644",5504,COOK,Supermarket,41.867374,-87.765144,,,34315,Austin
445,1,445,162,562836,Windy City Inc,324 S Cicero Ave,,Chicago,IL,60644,"324 S Cicero Ave, Chicago, IL, 60644",4902,COOK,Grocery Store,41.876041,-87.745453,,,35180,Austin
447,1,447,162,561519,WALGREEN 4147,1546 N Central Ave,,Chicago,IL,60651,"1546 N Central Ave, Chicago, IL, 60651",1259,COOK,Other,41.908558,-87.765953,,,35323,Austin
579,1,579,162,647623,WALGREENS 2903,5222 W Madison St,,Chicago,IL,60644,"5222 W Madison St, Chicago, IL, 60644",4141,COOK,Other,41.880421,-87.755989,,,44816,Austin
710,1,710,162,791254,CVS Pharmacy 8739,1819 N Harlem Ave,,Chicago,IL,60707,"1819 N Harlem Ave, Chicago, IL, 60707",3716,COOK,Other,41.912914,-87.805832,,,57316,Austin
769,1,769,162,817305,Family Dollar 2458,5410 W Chicago Ave,,Chicago,IL,60651,"5410 W Chicago Ave, Chicago, IL, 60651",2847,COOK,Other,41.894924,-87.761566,,,61003,Austin
774,1,774,162,817330,Family Dollar 6778,5525 W Division St,,Chicago,IL,60651,"5525 W Division St, Chicago, IL, 60651",1246,COOK,Other,41.902122,-87.764862,,,61017,Austin
778,1,778,162,817381,Family Dollar 6538,5660 W Roosevelt Rd,,Chicago,IL,60644,"5660 W Roosevelt Rd, Chicago, IL, 60644",1576,COOK,Other,41.865623,-87.766106,,,61030,Austin
829,1,829,162,848139,FOOD 4 LESS MIDWEST 567,4821 W North Ave,,Chicago,IL,60639,"4821 W North Ave, Chicago, IL, 60639",4529,COOK,Super Store,41.909561,-87.746773,,,63868,Austin
976,1,976,162,1579273,Lake Grocery Store Inc,4759 W Lake St,,Chicago,IL,60644,"4759 W Lake St, Chicago, IL, 60644",2710,COOK,Grocery Store,41.886299,-87.745285,,,73278,Austin
980,1,980,162,1291706,Jimmy's Food & Deli,5601 W Madison St,,Chicago,IL,60644,"5601 W Madison St, Chicago, IL, 60644",3938,COOK,Grocery Store,41.880222,-87.765167,,,73878,Austin
1040,1,1040,162,940861,Madison Food Mart Inc,5402 W Madison St,,Chicago,IL,60644,"5402 W Madison St, Chicago, IL, 60644",4029,COOK,Convenience Store,41.880375,-87.760216,,,78642,Austin
1072,1,1072,162,953903,7-Eleven 33921B,6800 W North Ave,,Chicago,IL,60707,"6800 W North Ave, Chicago, IL, 60707",4411,COOK,Convenience Store,41.909077,-87.795059,,,80208,Austin
1192,1,1192,162,1100803,In & Out Food Mart,401 N Laramie Ave,,Chicago,IL,60644,"401 N Laramie Ave, Chicago, IL, 60644",1907,COOK,Grocery Store,41.887932,-87.755318,,,89831,Austin
1264,1,1264,162,895023,M & S Food Market Inc,5615 W Madison St,,Chicago,IL,60644,"5615 W Madison St, Chicago, IL, 60644",3938,COOK,Grocery Store,41.879963,-87.765495,,,95455,Austin
1282,1,1282,162,1057366,New Food Market Inc,5971 W Madison St,,Chicago,IL,60644,"5971 W Madison St, Chicago, IL, 60644",3725,COOK,Convenience Store,41.880024,-87.773979,,,96997,Austin
1314,1,1314,162,1232362,B P,5133 W North Ave,,Chicago,IL,60639,"5133 W North Ave, Chicago, IL, 60639",4435,COOK,Convenience Store,41.9095,-87.754471,,,99971,Austin
1364,1,1363,162,1235505,Walgreens 13826,7200 W NORTH AVE,,Elmwood Park,IL,60707,"7200 W NORTH AVE, Elmwood Park, IL, 60707",,COOK,Other,41.908905,-87.80571,,,9480,Elmwood Park
1374,1,1373,162,1018897,Marathon Fuel & Mini Mart,801 N Cicero Ave,,Chicago,IL,60651,"801 N Cicero Ave, Chicago, IL, 60651",3227,COOK,Convenience Store,41.895332,-87.745773,,,104077,Austin
1379,1,1378,162,1019856,Mario's Butcher Shop,5817 W Madison St,,Chicago,IL,60644,"5817 W Madison St, Chicago, IL, 60644",3840,COOK,Grocery Store,41.880123,-87.770622,,,104426,Austin
1410,1,1409,162,1448585,New Austin Dollar Plus,5961 W Chicago Ave,,Chicago,IL,60651,"5961 W Chicago Ave, Chicago, IL, 60651",2524,COOK,Grocery Store,41.894482,-87.774689,,,107840,Austin
1438,1,1437,162,1520668,Green Palace Foods Inc.,336 N Laramie Ave,,Chicago,IL,60644,"336 N Laramie Ave, Chicago, IL, 60644",2401,COOK,Convenience Store,41.886932,-87.755531,,,110347,Austin
1450,1,1449,162,1087329,DOLLAR GENERAL 13777,5454 W North Ave,,Chicago,IL,60639,"5454 W North Ave, Chicago, IL, 60639",4347,COOK,Other,41.909447,-87.762375,,,111487,Austin
1505,1,1504,162,1221897,Moses Butcher Shop Inc,5057 W Division St,,Chicago,IL,60651,"5057 W Division St, Chicago, IL, 60651",3034,COOK,Grocery Store,41.902252,-87.753044,,,116248,Austin
1511,1,1510,162,1522904,Arco,1001 N Cicero Ave,,Chicago,IL,60651,"1001 N Cicero Ave, Chicago, IL, 60651",3202,COOK,Convenience Store,41.898979,-87.745598,,,116675,Austin
1512,1,1511,162,1219782,Falcon Fuel,1201 N Central Ave,,Chicago,IL,60651,"1201 N Central Ave, Chicago, IL, 60651",1248,COOK,Convenience Store,41.902393,-87.765633,,,116832,Austin
1613,1,1612,162,1342760,Centrals Finer Foods,345 N Central Ave,Unit A,Chicago,IL,60644,"345 N Central Ave, Chicago, IL, 60644",2268,COOK,Grocery Store,41.886738,-87.765045,,,125614,Austin
1688,1,1687,162,1204811,Dollar General 15873,5518 W Chicago Ave,,Chicago,IL,60651,"5518 W Chicago Ave, Chicago, IL, 60651",2726,COOK,Other,41.894878,-87.764481,,,131174,Austin
1689,1,1688,162,1200994,Dollar Tree 5986,5469 W North Ave,,Chicago,IL,60639,"5469 W North Ave, Chicago, IL, 60639",4346,COOK,Other,41.909382,-87.763123,,,131305,Austin
1712,1,1711,162,1317469,M& S Food Mart,209 S Lotus Ave,,Chicago,IL,60644,"209 S Lotus Ave, Chicago, IL, 60644",4250,COOK,Convenience Store,41.878014,-87.761543,,,132698,Austin
1720,1,1719,162,1571700,Mayfield Madison Mini Mart I,5900 W Madison St,,Chicago,IL,60644,"5900 W Madison St, Chicago, IL, 60644",3722,COOK,Convenience Store,41.880402,-87.772049,,,133531,Austin
1767,1,1766,162,1322532,Lorel Avenue Food Mart Inc.,5335 W Chicago Ave,,Chicago,IL,60651,"5335 W Chicago Ave, Chicago, IL, 60651",2837,COOK,Convenience Store,41.894855,-87.759705,,,137712,Austin
1820,1,1819,162,1393159,Corner Store Deli N/A,4900 W Walton St,,Chicago,IL,60651,"4900 W Walton St, Chicago, IL, 60651",3131,COOK,Convenience Store,41.897804,-87.748383,,,140656,Austin
1894,1,1893,162,1253317,Nicholas High Quality Meats,4619 W Harrison St,,Chicago,IL,60644,"4619 W Harrison St, Chicago, IL, 60644",5121,COOK,Supermarket,41.873196,-87.740921,,,147613,Austin
1936,1,1935,162,1571638,Gold Moor Food Market,4851 W Chicago Ave,,Chicago,IL,60651,"4851 W Chicago Ave, Chicago, IL, 60651",3224,COOK,Convenience Store,41.894768,-87.747726,,,150269,Austin
1983,1,1982,162,1571085,Dat Local Mart Inc,5540 W North Ave,Ste 1,Chicago,IL,60639,"5540 W North Ave, Chicago, IL, 60639",4242,COOK,Convenience Store,41.909626,-87.764603,,,154265,Austin
1992,1,1991,162,1258439,G & N Food & Liquor,5575 W Van Buren St,,Chicago,IL,60644,"5575 W Van Buren St, Chicago, IL, 60644",4747,COOK,Convenience Store,41.87466,-87.764336,,,155257,Austin
2008,1,2007,162,1384211,Easy Fuel Inc,304 S Cicero Ave,,Chicago,IL,60644,"304 S Cicero Ave, Chicago, IL, 60644",4902,COOK,Convenience Store,41.876549,-87.745659,,,156474,Austin
2016,1,2015,162,1362942,Haddad Food & Liquor Inc.,345 N Central Ave,Unit E,Chicago,IL,60644,"345 N Central Ave, Chicago, IL, 60644",2272,COOK,Convenience Store,41.886738,-87.765045,,,156985,Austin
2059,1,2058,162,1388034,Lil Sam,4800 W Fulton St,Unit C,Chicago,IL,60644,"4800 W Fulton St, Chicago, IL, 60644",2622,COOK,Grocery Store,41.885826,-87.745537,,,159725,Austin
2063,1,2062,162,1427078,Chicago Lucky Food Inc.,617 N Cicero Ave,,Chicago,IL,60644,"617 N Cicero Ave, Chicago, IL, 60644",1792,COOK,Other,41.891899,-87.745644,,,159849,Austin
2073,1,2072,162,1428267,Vip Ferdinand Food Mart Inc,4956 W Ferdinand St,,Chicago,IL,60644,"4956 W Ferdinand St, Chicago, IL, 60644",2010,COOK,Convenience Store,41.889709,-87.750359,,,160245,Austin
2120,1,2119,162,1330322,S & D Food Mart Inc,410 S Laramie Ave,,Chicago,IL,60644,"410 S Laramie Ave, Chicago, IL, 60644",4831,COOK,Convenience Store,41.874447,-87.755104,,,163517,Austin
2148,1,2147,162,1331966,Omar Food Market Inc,5960 W Roosevelt Rd,,Chicago,IL,60644,"5960 W Roosevelt Rd, Chicago, IL, 60644",1471,COOK,Grocery Store,41.865707,-87.773788,,,166173,Austin
2154,1,2153,162,1464066,Twin Mart Food & Tobacco,5360 W Division St,Ste B,Chicago,IL,60651,"5360 W Division St, Chicago, IL, 60651",1372,COOK,Grocery Store,41.902557,-87.76075,,,166378,Austin
2228,1,2227,162,1560193,Apple Food Mart,5255 W Madison St,Ste C,Chicago,IL,60644,"5255 W Madison St, Chicago, IL, 60644",4101,COOK,Grocery Store,41.879932,-87.757362,,,172342,Austin
2275,1,2274,162,1435699,4 Guys Shop,4820 W North Ave,,Chicago,IL,60639,"4820 W North Ave, Chicago, IL, 60639",4530,COOK,Grocery Store,41.909836,-87.746796,,,174987,Austin
2287,1,2286,162,1423095,Rasmiah Food,4959 W Augusta Blvd,,Chicago,IL,60651,"4959 W Augusta Blvd, Chicago, IL, 60651",3109,COOK,Convenience Store,41.898441,-87.750626,,,175530,Austin
2366,1,2365,162,1587084,Big Moe's Cellular & Food,5539 W Chicago Ave,,Chicago,IL,60651,"5539 W Chicago Ave, Chicago, IL, 60651",2727,COOK,Convenience Store,41.894672,-87.765175,,,182505,Austin
2376,1,2375,162,1456607,749 Food & Fuel,749 S Cicero Ave,,Chicago,IL,60644,"749 S Cicero Ave, Chicago, IL, 60644",5210,COOK,Convenience Store,41.870697,-87.744385,,,183032,Austin
2383,1,2382,162,1456632,Curly's Deli Mart,200 S Cicero Ave,,Chicago,IL,60644,"200 S Cicero Ave, Chicago, IL, 60644",4636,COOK,Convenience Store,41.878426,-87.745575,,,183283,Austin
2391,1,2390,162,1415281,Nxt Fresh Pop-up Market,423 N Laramie Ave,,Chicago,IL,60644,"423 N Laramie Ave, Chicago, IL, 60644",1907,COOK,Farmers and Markets,41.888683,-87.755318,,,183426,Austin
2396,1,2395,162,1479667,S & S Shop 4 Less Inc.,118 S Cicero Ave,,Chicago,IL,60644,"118 S Cicero Ave, Chicago, IL, 60644",4460,COOK,Other,41.878796,-87.745575,,,183577,Austin
2407,1,2406,162,1407241,Pcc Austin Farm Stand,330 N Lotus Ave,,Chicago,IL,60644,"330 N Lotus Ave, Chicago, IL, 60644",2346,COOK,Farmers and Markets,41.886806,-87.761795,,Experimental Station Chicago,184479,Austin
2494,1,2493,162,1535796,Wolf Butcher Inc.,5605 W Chicago Ave,,Chicago,IL,60651,"5605 W Chicago Ave, Chicago, IL, 60651",2618,COOK,Specialty Store,41.89468,-87.765686,,,191568,Austin
2513,1,2512,162,1500522,Citgo,5103 W Madison St,,Chicago,IL,60644,"5103 W Madison St, Chicago, IL, 60644",4112,COOK,Convenience Store,41.880058,-87.752899,,,192751,Austin
2537,1,2536,162,1537255,Ecuadorian Food Market,5000 W Division St,,Chicago,IL,60651,"5000 W Division St, Chicago, IL, 60651",3017,COOK,Convenience Store,41.902367,-87.750954,,,194203,Austin
2597,1,2596,162,1487025,Two Brothers Chicago LLC,5229 W North Ave,,Chicago,IL,60639,"5229 W North Ave, Chicago, IL, 60639",4448,COOK,Other,41.90926,-87.756844,,,199860,Austin
2664,1,2663,162,1263105,Serrellis Finer Foods,6454 W North Ave,,Chicago,IL,60707,"6454 W North Ave, Chicago, IL, 60707",4031,COOK,Grocery Store,41.909149,-87.787064,,,204069,Austin
2671,1,2670,162,1172297,BP Gas Station,5201 W Jackson Blvd,,Chicago,IL,60644,"5201 W Jackson Blvd, Chicago, IL, 60644",4335,COOK,Convenience Store,41.876381,-87.755341,,,204259,Austin
